cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
700538	62668	42902746	fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	1359859	EXACT	normalized to matching 50/250 dry powder inhaler strength		2026-03-15
700539	62669	42902745	fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	1359858	EXACT	normalized to matching 50/500 dry powder inhaler strength		2026-03-15
700543	62840	42902746	fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	1359859	EXACT	normalized to matching 50/250 dry powder inhaler strength		2026-03-15
700544	62841	42902745	fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	1359858	EXACT	normalized to matching 50/500 dry powder inhaler strength		2026-03-15
700545	62868	42902746	fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	1359859	EXACT	normalized to matching 50/250 dry powder inhaler strength		2026-03-15
700546	62869	42902745	fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	1359858	EXACT	normalized to matching 50/500 dry powder inhaler strength		2026-03-15
707896	80248	42902746	fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	1359859	EXACT	normalized to matching 50/250 dry powder inhaler strength		2026-03-15
712329	81181	42902547	fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler	1359660	EXACT			2026-03-15
712330	81182	2071131	fluticasone 0.25 MG/ACTUAT / salmeterol 0.025 MG/ACTUAT Inhalation Suspension	OMOP4972701	EXACT			2026-03-12
713721	1161122001	42902745	fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	1359858	EXACT	normalized to matching 50/500 dry powder inhaler strength		2026-03-15
714997	81790	42902746	fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	1359859	EXACT	normalized to matching 50/250 dry powder inhaler strength		2026-03-15
715006	81791	42902745	fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	1359858	EXACT	normalized to matching 50/500 dry powder inhaler strength		2026-03-15
724210	83644	42902745	fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	1359858	EXACT	normalized to matching 50/500 dry powder inhaler strength		2026-03-15
730581	85847	42902746	fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	1359859	EXACT	normalized to matching 50/250 dry powder inhaler strength		2026-03-15
730585	85848	42902745	fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	1359858	EXACT	normalized to matching 50/500 dry powder inhaler strength		2026-03-15
730593	85851	42902666	fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	1359779	EXACT	normalized to matching 50/100 dry powder inhaler strength		2026-03-15
730594	85852	42902746	fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	1359859	EXACT	normalized to matching 50/250 dry powder inhaler strength		2026-03-15
730595	85853	42902745	fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	1359858	EXACT	normalized to matching 50/500 dry powder inhaler strength		2026-03-15
730928	1211533001	40144020	fluticasone / salmeterol Dry Powder Inhaler	746717	BROAD	delivered-dose Spiromax presentation does not match standard RxNorm salmeterol/fluticasone strengths exactly	fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	2026-03-15
730997	1211533003	40144020	fluticasone / salmeterol Dry Powder Inhaler	746717	BROAD	delivered-dose Spiromax presentation does not match standard RxNorm salmeterol/fluticasone strengths exactly	fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	2026-03-15
731103	1211534001	40144020	fluticasone / salmeterol Dry Powder Inhaler	746717	BROAD	delivered-dose Spiromax presentation does not match standard RxNorm salmeterol/fluticasone strengths exactly	fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	2026-03-15
731104	1211534003	40144020	fluticasone / salmeterol Dry Powder Inhaler	746717	BROAD	delivered-dose Spiromax presentation does not match standard RxNorm salmeterol/fluticasone strengths exactly	fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	2026-03-15
804732	62667	42902666	fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	1359779	EXACT	normalized to matching 50/100 dry powder inhaler strength		2026-03-15
813089	63923	2071133	fluticasone 0.05 MG/ACTUAT / salmeterol 0.025 MG/ACTUAT Inhalation Suspension	OMOP4972703	EXACT			2026-03-12
816264	63924	2071113	fluticasone 0.125 MG/ACTUAT / salmeterol 0.025 MG/ACTUAT Inhalation Suspension	OMOP4972683	EXACT			2026-03-15
817684	63925	2071131	fluticasone 0.25 MG/ACTUAT / salmeterol 0.025 MG/ACTUAT Inhalation Suspension	OMOP4972701	EXACT			2026-03-15
842898	62839	42902666	fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	1359779	EXACT	normalized to matching 50/100 dry powder inhaler strength		2026-03-15
848671	62867	42902666	fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	1359779	EXACT	normalized to matching 50/100 dry powder inhaler strength		2026-03-15
874354	63796	42902807	fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler	1359920	EXACT			2026-03-15
874578	63797	42902547	fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler	1359660	EXACT			2026-03-15
874586	63798	42902703	fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler	1359816	EXACT			2026-03-15
906842	64064	2071133	fluticasone 0.05 MG/ACTUAT / salmeterol 0.025 MG/ACTUAT Inhalation Suspension	OMOP4972703	EXACT			2026-03-12
909820	64065	42902547	fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler	1359660	EXACT			2026-03-15
911610	64066	2071131	fluticasone 0.25 MG/ACTUAT / salmeterol 0.025 MG/ACTUAT Inhalation Suspension	OMOP4972701	EXACT			2026-03-15
932178	63869	2071133	fluticasone 0.05 MG/ACTUAT / salmeterol 0.025 MG/ACTUAT Inhalation Suspension	OMOP4972703	EXACT			2026-03-12
