product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
19-0098-01	19095187	cholecalciferol 1000 UNT	332816				
19-0098-02	19095187	cholecalciferol 1000 UNT	332816				
19-0098-03	19095187	cholecalciferol 1000 UNT	332816				
19-0098-04	19095187	cholecalciferol 1000 UNT	332816				
19-0098-05	19095187	cholecalciferol 1000 UNT	332816				
19-0098-06	19095187	cholecalciferol 1000 UNT	332816				
19-0098-07	19095187	cholecalciferol 1000 UNT	332816				
24-0090-01	1235979	cholecalciferol 30000 UNT Oral Tablet	OMOP5216686				
24-0090-02	1235979	cholecalciferol 30000 UNT Oral Tablet	OMOP5216686				
24-0090-03	1235979	cholecalciferol 30000 UNT Oral Tablet	OMOP5216686				
24-0090-04	1235979	cholecalciferol 30000 UNT Oral Tablet	OMOP5216686				
24-0090-05	1235979	cholecalciferol 30000 UNT Oral Tablet	OMOP5216686				
19-0097-01							
19-0097-02							
19-0097-03							
19-0097-04							
19-0097-05							
19-0097-06							
19-0097-07							
23-0083-01							
23-0083-02							
23-0083-03							
23-0083-04							
23-0083-05							
23-0083-06							
23-0083-07							
23-0083-08							
23-0083-09							
23-0083-10							
23-0083-11							
23-0083-12							
23-0083-13							
23-0083-14							
